,CT1,CT2,CT3,CT4,CT5
x_cont2104,0.0,0.0,0.0,0.0,0.0
x_cont2105,0.0,0.0,0.0,0.0,0.0
x_cont2106,0.0,0.0,0.0,0.0,0.0
x_cont2107,0.0,0.0,0.0,0.0,0.0
x_cont2108,0.0,0.0,0.0,0.0,0.0
x_cont2109,0.0,0.0,0.0,0.0,0.0
x_cont2110,0.0,0.0,0.0,0.0,0.0
x_cont2111,0.0,0.0,0.0,0.0,0.0
x_cont2112,0.0,0.0,0.0,0.0,0.0
x_cont2113,0.0,0.0,0.0,0.0,0.0
x_cont2114,0.0,0.0,0.0,0.0,0.0
x_cont2115,0.0,0.0,0.0,0.0,0.0
x_cont2116,0.0,0.0,0.0,0.0,0.0
x_cont2117,0.0,0.0,0.0,0.0,0.0
x_cont2118,0.0,0.0,0.0,0.0,0.0
x_cont2119,0.0,0.0,0.0,0.0,0.0
x_cont2120,0.0,0.0,0.0,0.0,0.0
x_cont2121,0.0,0.0,0.0,0.0,0.0
x_cont2122,0.0,0.0,0.0,0.0,0.0
x_cont2123,0.0,0.0,0.0,0.0,0.0
x_cont2124,0.0,0.0,0.0,0.0,0.0
x_cont2125,0.0,0.0,0.0,0.0,0.0
x_cont2126,0.0,0.0,0.0,0.0,0.0
x_cont2127,0.0,0.0,0.0,0.0,0.0
x_cont2128,0.0,0.0,0.0,0.0,0.0
x_cont2129,0.0,0.0,0.0,0.0,0.0
x_cont2130,0.0,0.0,0.0,0.0,0.0
x_cont2131,0.0,0.0,0.0,0.0,0.0
x_cont2132,0.0,0.0,0.0,0.0,0.0
x_cont2133,0.0,0.0,0.0,0.0,0.0
x_cont2134,0.0,0.0,0.0,0.0,0.0
x_cont2135,0.0,0.0,0.0,0.0,0.0
x_cont2136,0.0,0.0,0.0,0.0,0.0
x_cont2137,0.0,0.0,0.0,0.0,0.0
x_cont2138,0.0,0.0,0.0,0.0,0.0
x_cont2139,0.0,0.0,0.0,0.0,0.0
x_cont2140,0.0,0.0,0.0,0.0,0.0
x_cont2141,0.0,0.0,0.0,0.0,0.0
x_cont2142,0.0,0.0,0.0,0.0,0.0
x_cont2143,0.0,0.0,0.0,0.0,0.0
x_cont2144,0.0,0.0,0.0,0.0,0.0
x_cont2145,0.0,0.0,0.0,0.0,0.0
x_cont2146,0.0,0.0,0.0,0.0,0.0
x_cont2147,0.0,0.0,0.0,0.0,0.0
x_cont2148,0.0,0.0,0.0,0.0,0.0
x_cont2149,0.0,0.0,0.0,0.0,0.0
x_cont2150,0.0,0.0,0.0,0.0,0.0
x_cont2151,0.0,0.0,0.0,0.0,0.0
x_cont2152,0.0,0.0,0.0,0.0,0.0
x_cont2153,0.0,0.0,0.0,0.0,0.0
x_cont2154,0.0,0.0,0.0,0.0,0.0
x_cont2155,0.0,0.0,0.0,0.0,0.0
x_cont2156,0.0,0.0,0.0,0.0,0.0
x_cont2157,0.0,0.0,0.0,0.0,0.0
x_cont2158,0.0,0.0,0.0,0.0,0.0
x_cont2159,0.0,0.0,0.0,0.0,0.0
x_cont2160,0.0,0.0,0.0,0.0,0.0
x_cont2161,0.0,0.0,0.0,0.0,0.0
x_cont2162,0.0,0.0,0.0,0.0,0.0
x_cont2163,0.0,0.0,0.0,0.0,0.0
x_cont2164,0.0,0.0,0.0,0.0,0.0
x_cont2165,0.0,0.0,0.0,0.0,0.0
x_cont2166,0.0,0.0,0.0,0.0,0.0
x_cont2167,0.0,0.0,0.0,0.0,0.0
x_cont2168,0.0,0.0,0.0,0.0,0.0
x_cont2169,0.0,0.0,0.0,0.0,0.0
x_cont2170,0.0,0.0,0.0,0.0,0.0
x_cont2171,0.0,0.0,0.0,0.0,0.0
x_cont2172,0.0,0.0,0.0,0.0,0.0
x_cont2173,0.0,0.0,0.0,0.0,0.0
x_cont2174,0.0,0.0,0.0,0.0,0.0
x_cont2175,0.0,0.0,0.0,0.0,0.0
x_cont2176,0.0,0.0,0.0,0.0,0.0
x_cont2177,0.0,0.0,0.0,0.0,0.0
x_cont2178,0.0,0.0,0.0,0.0,0.0
x_cont2179,0.0,0.0,0.0,0.0,0.0
x_cont2180,0.0,0.0,0.0,0.0,0.0
x_cont2181,0.0,0.0,0.0,0.0,0.0
x_cont2182,0.0,0.0,0.0,0.0,0.0
x_cont2183,0.0,0.0,0.0,0.0,0.0
x_cont2184,0.0,0.0,0.0,0.0,0.0
x_cont2185,0.0,0.0,0.0,0.0,0.0
x_cont2186,0.0,0.0,0.0,0.0,0.0
x_cont2187,0.0,0.0,0.0,0.0,0.0
x_cont2188,0.0,0.0,0.0,0.0,0.0
x_cont2189,0.0,0.0,0.0,0.0,0.0
x_cont2190,0.0,0.0,0.0,0.0,0.0
x_cont2191,0.0,0.0,0.0,0.0,0.0
x_cont2192,0.0,0.0,0.0,0.0,0.0
x_cont2193,0.0,0.0,0.0,0.0,0.0
x_cont2194,0.0,0.0,0.0,0.0,0.0
x_cont2195,0.0,0.0,0.0,0.0,0.0
x_cont2196,0.0,0.0,0.0,0.0,0.0
x_cont2197,0.0,0.0,0.0,0.0,0.0
x_cont2198,0.0,0.0,0.0,0.0,0.0
x_cont2199,0.0,0.0,0.0,0.0,0.0
x_cont2200,0.0,0.0,0.0,0.0,0.0
x_cont2201,0.0,0.0,0.0,0.0,0.0
x_cont2202,0.0,0.0,0.0,0.0,0.0
x_cont2203,0.0,0.0,0.0,0.0,0.0
x_cont2204,0.0,0.0,0.0,0.0,0.0
x_cont2205,0.0,0.0,0.0,0.0,0.0
x_cont2206,0.0,0.0,0.0,0.0,0.0
x_cont2207,0.0,0.0,0.0,0.0,0.0
x_cont2208,0.0,0.0,0.0,0.0,0.0
x_cont2209,0.0,0.0,0.0,0.0,0.0
x_cont2210,0.0,0.0,0.0,0.0,0.0
x_cont2211,0.0,0.0,0.0,0.0,0.0
x_cont2212,0.0,0.0,0.0,0.0,0.0
x_cont2213,0.0,0.0,0.0,0.0,0.0
x_cont2214,0.0,0.0,0.0,0.0,0.0
x_cont2215,0.0,0.0,0.0,0.0,0.0
x_cont2216,0.0,0.0,0.0,0.0,0.0
x_cont2217,0.0,0.0,0.0,0.0,0.0
x_cont2218,0.0,0.0,0.0,0.0,0.0
x_cont2219,0.0,0.0,0.0,0.0,0.0
x_cont2220,0.0,0.0,0.0,0.0,0.0
x_cont2221,0.0,0.0,0.0,0.0,0.0
x_cont2222,0.0,0.0,0.0,0.0,0.0
x_cont2223,0.0,0.0,0.0,0.0,0.0
x_cont2224,0.0,0.0,0.0,0.0,0.0
x_cont2225,0.0,0.0,0.0,0.0,0.0
x_cont2226,0.0,0.0,0.0,0.0,0.0
x_cont2227,0.0,0.0,0.0,0.0,0.0
x_cont2228,0.0,0.0,0.0,0.0,0.0
x_cont2229,0.0,0.0,0.0,0.0,0.0
x_cont2230,0.0,0.0,0.0,0.0,0.0
x_cont2231,0.0,0.0,0.0,0.0,0.0
x_cont2232,0.0,0.0,0.0,0.0,0.0
x_cont2233,0.0,0.0,0.0,0.0,0.0
x_cont2234,0.0,0.0,0.0,0.0,0.0
x_cont2235,0.0,0.0,0.0,0.0,0.0
x_cont2236,0.0,0.0,0.0,0.0,0.0
x_cont2237,0.0,0.0,0.0,0.0,0.0
x_cont2238,0.0,0.0,0.0,0.0,0.0
x_cont2239,0.0,0.0,0.0,0.0,0.0
x_cont2240,0.0,0.0,0.0,0.0,0.0
x_cont2241,0.0,0.0,0.0,0.0,0.0
x_cont2242,0.0,0.0,0.0,0.0,0.0
x_cont2243,0.0,0.0,0.0,0.0,0.0
x_cont2244,0.0,0.0,0.0,0.0,0.0
x_cont2245,0.0,0.0,0.0,0.0,0.0
x_cont2246,0.0,0.0,0.0,0.0,0.0
x_cont2247,0.0,0.0,0.0,0.0,0.0
x_cont2248,0.0,0.0,0.0,0.0,0.0
x_cont2249,0.0,0.0,0.0,0.0,0.0
x_cont2250,0.0,0.0,0.0,0.0,0.0
x_cont2251,0.0,0.0,0.0,0.0,0.0
x_cont2252,0.0,0.0,0.0,0.0,0.0
x_cont2253,0.0,0.0,0.0,0.0,0.0
x_cont2254,0.0,0.0,0.0,0.0,0.0
x_cont2255,0.0,0.0,0.0,0.0,0.0
x_cont2256,0.0,0.0,0.0,0.0,0.0
x_cont2257,0.0,0.0,0.0,0.0,0.0
x_cont2258,0.0,0.0,0.0,0.0,0.0
x_cont2259,0.0,0.0,0.0,0.0,0.0
x_cont2260,0.0,0.0,0.0,0.0,0.0
x_cont2261,0.0,0.0,0.0,0.0,0.0
x_cont2262,0.0,0.0,0.0,0.0,0.0
x_cont2263,0.0,0.0,0.0,0.0,0.0
x_cont2264,0.0,0.0,0.0,0.0,0.0
x_cont2265,0.0,0.0,0.0,0.0,0.0
x_cont2266,0.0,0.0,0.0,0.0,0.0
x_cont2267,0.0,0.0,0.0,0.0,0.0
x_cont2268,0.0,0.0,0.0,0.0,0.0
x_cont2269,0.0,0.0,0.0,0.0,0.0
x_cont2270,0.0,0.0,0.0,0.0,0.0
x_cont2271,0.0,0.0,0.0,0.0,0.0
x_cont2272,0.0,0.0,0.0,0.0,0.0
x_cont2273,0.0,0.0,0.0,0.0,0.0
x_cont2274,0.0,0.0,0.0,0.0,0.0
x_cont2275,0.0,0.0,0.0,0.0,0.0
x_cont2276,0.0,0.0,0.0,0.0,0.0
x_cont2277,0.0,0.0,0.0,0.0,0.0
x_cont2278,0.0,0.0,0.0,0.0,0.0
x_cont2279,0.0,0.0,0.0,0.0,0.0
x_cont2280,0.0,0.0,0.0,0.0,0.0
x_cont2281,0.0,0.0,0.0,0.0,0.0
x_cont2282,0.0,0.0,0.0,0.0,0.0
x_cont2283,0.0,0.0,0.0,0.0,0.0
x_cont2284,0.0,0.0,0.0,0.0,0.0
x_cont2285,0.0,0.0,0.0,0.0,0.0
x_cont2286,0.0,0.0,0.0,0.0,0.0
x_cont2287,0.0,0.0,0.0,0.0,0.0
x_cont2288,0.0,0.0,0.0,0.0,0.0
x_cont2289,0.0,0.0,0.0,0.0,0.0
x_cont2290,0.0,0.0,0.0,0.0,0.0
x_cont2291,0.0,0.0,0.0,0.0,0.0
x_cont2292,0.0,0.0,0.0,0.0,0.0
x_cont2293,0.0,0.0,0.0,0.0,0.0
x_cont2294,0.0,0.0,0.0,0.0,0.0
x_cont2295,0.0,0.0,0.0,0.0,0.0
x_cont2296,0.0,0.0,0.0,0.0,0.0
x_cont2297,0.0,0.0,0.0,0.0,0.0
x_cont2298,0.0,0.0,0.0,0.0,0.0
x_cont2299,0.0,0.0,0.0,0.0,0.0
x_cont2300,0.0,0.0,0.0,0.0,0.0
x_cont2301,0.0,0.0,0.0,0.0,0.0
x_cont2302,0.0,0.0,0.0,0.0,0.0
x_cont2303,0.0,0.0,0.0,0.0,0.0
x_cont2304,0.0,0.0,0.0,0.0,0.0
x_cont2305,0.0,0.0,0.0,0.0,0.0
x_cont2306,0.0,0.0,0.0,0.0,0.0
x_cont2307,0.0,0.0,0.0,0.0,0.0
x_cont2308,0.0,0.0,0.0,0.0,0.0
x_cont2309,0.0,0.0,0.0,0.0,0.0
x_cont2310,0.0,0.0,0.0,0.0,0.0
x_cont2311,0.0,0.0,0.0,0.0,0.0
x_cont2312,0.0,0.0,0.0,0.0,0.0
x_cont2313,0.0,0.0,0.0,0.0,0.0
x_cont2314,0.0,0.0,0.0,0.0,0.0
x_cont2315,0.0,0.0,0.0,0.0,0.0
x_cont2316,0.0,0.0,0.0,0.0,0.0
x_cont2317,0.0,0.0,0.0,0.0,0.0
x_cont2318,0.0,0.0,0.0,0.0,0.0
x_cont2319,0.0,0.0,0.0,0.0,0.0
x_cont2320,0.0,0.0,0.0,0.0,0.0
x_cont2321,0.0,0.0,0.0,0.0,0.0
x_cont2322,0.0,0.0,0.0,0.0,0.0
x_cont2323,0.0,0.0,0.0,0.0,0.0
x_cont2324,0.0,0.0,0.0,0.0,0.0
x_cont2325,0.0,0.0,0.0,0.0,0.0
x_cont2326,0.0,0.0,0.0,0.0,0.0
x_cont2327,0.0,0.0,0.0,0.0,0.0
x_cont2328,0.0,0.0,0.0,0.0,0.0
x_cont2329,0.0,0.0,0.0,0.0,0.0
x_cont2330,0.0,0.0,0.0,0.0,0.0
x_cont2331,0.0,0.0,0.0,0.0,0.0
x_cont2332,0.0,0.0,0.0,0.0,0.0
x_cont2333,0.0,0.0,0.0,0.0,0.0
x_cont2334,0.0,0.0,0.0,0.0,0.0
x_cont2335,0.0,0.0,0.0,0.0,0.0
x_cont2336,0.0,0.0,0.0,0.0,0.0
x_cont2337,0.0,0.0,0.0,0.0,0.0
x_cont2338,0.0,0.0,0.0,0.0,0.0
x_cont2339,0.0,0.0,0.0,0.0,0.0
x_cont2340,0.0,0.0,0.0,0.0,0.0
x_cont2341,0.0,0.0,0.0,0.0,0.0
x_cont2342,0.0,0.0,0.0,0.0,0.0
x_cont2343,0.0,0.0,0.0,0.0,0.0
x_cont2344,0.0,0.0,0.0,0.0,0.0
x_cont2345,0.0,0.0,0.0,0.0,0.0
x_cont2346,0.0,0.0,0.0,0.0,0.0
x_cont2347,0.0,0.0,0.0,0.0,0.0
x_cont2348,0.0,0.0,0.0,0.0,0.0
x_cont2349,0.0,0.0,0.0,0.0,0.0
x_cont2350,0.0,0.0,0.0,0.0,0.0
x_cont2351,0.0,0.0,0.0,0.0,0.0
x_cont2352,0.0,0.0,0.0,0.0,0.0
x_cont2353,0.0,0.0,0.0,0.0,0.0
x_cont2354,0.0,0.0,0.0,0.0,0.0
x_cont2355,0.0,0.0,0.0,0.0,0.0
x_cont2356,0.0,0.0,0.0,0.0,0.0
x_cont2357,0.0,0.0,0.0,0.0,0.0
x_cont2358,0.0,0.0,0.0,0.0,0.0
x_cont2359,0.0,0.0,0.0,0.0,0.0
x_cont2360,0.0,0.0,0.0,0.0,0.0
x_cont2361,0.0,0.0,0.0,0.0,0.0
x_cont2362,0.0,0.0,0.0,0.0,0.0
x_cont2363,0.0,0.0,0.0,0.0,0.0
x_cont2364,0.0,0.0,0.0,0.0,0.0
x_cont2365,0.0,0.0,0.0,0.0,0.0
x_cont2366,0.0,0.0,0.0,0.0,0.0
x_cont2367,0.0,0.0,0.0,0.0,0.0
x_cont2368,0.0,0.0,0.0,0.0,0.0
x_cont2369,0.0,0.0,0.0,0.0,0.0
x_cont2370,0.0,0.0,0.0,0.0,0.0
x_cont2371,0.0,0.0,0.0,0.0,0.0
x_cont2372,0.0,0.0,0.0,0.0,0.0
x_cont2373,0.0,0.0,0.0,0.0,0.0
x_cont2374,0.0,0.0,0.0,0.0,0.0
x_cont2375,0.0,0.0,0.0,0.0,0.0
x_cont2376,0.0,0.0,0.0,0.0,0.0
x_cont2377,0.0,0.0,0.0,0.0,0.0
x_cont2378,0.0,0.0,0.0,0.0,0.0
x_cont2379,0.0,0.0,0.0,0.0,0.0
x_cont2380,0.0,0.0,0.0,0.0,0.0
x_cont2381,0.0,0.0,0.0,0.0,0.0
x_cont2382,0.0,0.0,0.0,0.0,0.0
x_cont2383,0.0,0.0,0.0,0.0,0.0
x_cont2384,0.0,0.0,0.0,0.0,0.0
x_cont2385,0.0,0.0,0.0,0.0,0.0
x_cont2386,0.0,0.0,0.0,0.0,0.0
x_cont2387,0.0,0.0,0.0,0.0,0.0
x_cont2388,0.0,0.0,0.0,0.0,0.0
x_cont2389,0.0,0.0,0.0,0.0,0.0
x_cont2390,0.0,0.0,0.0,0.0,0.0
x_cont2391,0.0,0.0,0.0,0.0,0.0
x_cont2392,0.0,0.0,0.0,0.0,0.0
x_cont2393,0.0,0.0,0.0,0.0,0.0
x_cont2394,0.0,0.0,0.0,0.0,0.0
x_cont2395,0.0,0.0,0.0,0.0,0.0
x_cont2396,0.0,0.0,0.0,0.0,0.0
x_cont2397,0.0,0.0,0.0,0.0,0.0
x_cont2398,0.0,0.0,0.0,0.0,0.0
x_cont2399,0.0,0.0,0.0,0.0,0.0
x_cont2400,0.0,0.0,0.0,0.0,0.0
x_cont2401,0.0,0.0,0.0,0.0,0.0
x_cont2402,0.0,0.0,0.0,0.0,0.0
x_cont2403,0.0,0.0,0.0,0.0,0.0
x_cont2404,0.0,0.0,0.0,0.0,0.0
x_cont2405,0.0,0.0,0.0,0.0,0.0
x_cont2406,0.0,0.0,0.0,0.0,0.0
x_cont2407,0.0,0.0,0.0,0.0,0.0
x_cont2408,0.0,0.0,0.0,0.0,0.0
x_cont2409,0.0,0.0,0.0,0.0,0.0
x_cont2410,0.0,0.0,0.0,0.0,0.0
x_cont2411,0.0,0.0,0.0,0.0,0.0
x_cont2412,0.0,0.0,0.0,0.0,0.0
x_cont2413,0.0,0.0,0.0,0.0,0.0
x_cont2414,0.0,0.0,0.0,0.0,0.0
x_cont2415,0.0,0.0,0.0,0.0,0.0
x_cont2416,0.0,0.0,0.0,0.0,0.0
x_cont2417,0.0,0.0,0.0,0.0,0.0
x_cont2418,0.0,0.0,0.0,0.0,0.0
x_cont2419,0.0,0.0,0.0,0.0,0.0
x_cont2420,0.0,0.0,0.0,0.0,0.0
x_cont2421,0.0,0.0,0.0,0.0,0.0
x_cont2422,0.0,0.0,0.0,0.0,0.0
x_cont2423,0.0,0.0,0.0,0.0,0.0
x_cont2424,0.0,0.0,0.0,0.0,0.0
x_cont2425,0.0,0.0,0.0,0.0,0.0
x_cont2426,0.0,0.0,0.0,0.0,0.0
x_cont2427,0.0,0.0,0.0,0.0,0.0
x_cont2428,0.0,0.0,0.0,0.0,0.0
x_cont2429,0.0,0.0,0.0,0.0,0.0
x_cont2430,0.0,0.0,0.0,0.0,0.0
x_cont2431,0.0,0.0,0.0,0.0,0.0
x_cont2432,0.0,0.0,0.0,0.0,0.0
x_cont2433,0.0,0.0,0.0,0.0,0.0
x_cont2434,0.0,0.0,0.0,0.0,0.0
x_cont2435,0.0,0.0,0.0,0.0,0.0
x_cont2436,0.0,0.0,0.0,0.0,0.0
x_cont2437,0.0,0.0,0.0,0.0,0.0
x_cont2438,0.0,0.0,0.0,0.0,0.0
x_cont2439,0.0,0.0,0.0,0.0,0.0
x_cont2440,0.0,0.0,0.0,0.0,0.0
x_cont2441,0.0,0.0,0.0,0.0,0.0
x_cont2442,0.0,0.0,0.0,0.0,0.0
x_cont2443,0.0,0.0,0.0,0.0,0.0
x_cont2444,0.0,0.0,0.0,0.0,0.0
x_cont2445,0.0,0.0,0.0,0.0,0.0
x_cont2446,0.0,0.0,0.0,0.0,0.0
x_cont2447,0.0,0.0,0.0,0.0,0.0
x_cont2448,0.0,0.0,0.0,0.0,0.0
x_cont2449,0.0,0.0,0.0,0.0,0.0
x_cont2450,0.0,0.0,0.0,0.0,0.0
x_cont2451,0.0,0.0,0.0,0.0,0.0
x_cont2452,0.0,0.0,0.0,0.0,0.0
x_cont2453,0.0,0.0,0.0,0.0,0.0
x_cont2454,0.0,0.0,0.0,0.0,0.0
x_cont2455,0.0,0.0,0.0,0.0,0.0
x_cont2456,0.0,0.0,0.0,0.0,0.0
x_cont2457,0.0,0.0,0.0,0.0,0.0
x_cont2458,0.0,0.0,0.0,0.0,0.0
x_cont2459,0.0,0.0,0.0,0.0,0.0
x_cont2460,0.0,0.0,0.0,0.0,0.0
x_cont2461,0.0,0.0,0.0,0.0,0.0
x_cont2462,0.0,0.0,0.0,0.0,0.0
x_cont2463,0.0,0.0,0.0,0.0,0.0
x_cont2464,0.0,0.0,0.0,0.0,0.0
x_cont2465,0.0,0.0,0.0,0.0,0.0
x_cont2466,0.0,0.0,0.0,0.0,0.0
x_cont2467,0.0,0.0,0.0,0.0,0.0
x_cont2468,0.0,0.0,0.0,0.0,0.0
x_cont2469,0.0,0.0,0.0,0.0,0.0
x_cont2470,0.0,0.0,0.0,0.0,0.0
x_cont2471,0.0,0.0,0.0,0.0,0.0
x_cont2472,0.0,0.0,0.0,0.0,0.0
x_cont2473,0.0,0.0,0.0,0.0,0.0
x_cont2474,0.0,0.0,0.0,0.0,0.0
x_cont2475,0.0,0.0,0.0,0.0,0.0
x_cont2476,0.0,0.0,0.0,0.0,0.0
x_cont2477,0.0,0.0,0.0,0.0,0.0
x_cont2478,0.0,0.0,0.0,0.0,0.0
x_cont2479,0.0,0.0,0.0,0.0,0.0
x_cont2480,0.0,0.0,0.0,0.0,0.0
x_cont2481,0.0,0.0,0.0,0.0,0.0
x_cont2482,0.0,0.0,0.0,0.0,0.0
x_cont2483,0.0,0.0,0.0,0.0,0.0
x_cont2484,0.0,0.0,0.0,0.0,0.0
x_cont2485,0.0,0.0,0.0,0.0,0.0
x_cont2486,0.0,0.0,0.0,0.0,0.0
x_cont2487,0.0,0.0,0.0,0.0,0.0
x_cont2488,0.0,0.0,0.0,0.0,0.0
x_cont2489,0.0,0.0,0.0,0.0,0.0
x_cont2490,0.0,0.0,0.0,0.0,0.0
x_cont2491,0.0,0.0,0.0,0.0,0.0
x_cont2492,0.0,0.0,0.0,0.0,0.0
x_cont2493,0.0,0.0,0.0,0.0,0.0
x_cont2494,0.0,0.0,0.0,0.0,0.0
x_cont2495,0.0,0.0,0.0,0.0,0.0
x_cont2496,0.0,0.0,0.0,0.0,0.0
x_cont2497,0.0,0.0,0.0,0.0,0.0
x_cont2498,0.0,0.0,0.0,0.0,0.0
x_cont2499,0.0,0.0,0.0,0.0,0.0
x_cont2500,0.0,0.0,0.0,0.0,0.0
x_cont2501,0.0,0.0,0.0,0.0,0.0
x_cont2502,0.0,0.0,0.0,0.0,0.0
x_cont2503,0.0,0.0,0.0,0.0,0.0
x_cont2504,0.0,0.0,0.0,0.0,0.0
x_cont2505,0.0,0.0,0.0,0.0,0.0
x_cont2506,0.0,0.0,0.0,0.0,0.0
x_cont2507,0.0,0.0,0.0,0.0,0.0
x_cont2508,0.0,0.0,0.0,0.0,0.0
x_cont2509,0.0,0.0,0.0,0.0,0.0
x_cont2510,0.0,0.0,0.0,0.0,0.0
x_cont2511,0.0,0.0,0.0,0.0,0.0
x_cont2512,0.0,0.0,0.0,0.0,0.0
x_cont2513,0.0,0.0,0.0,0.0,0.0
x_cont2514,0.0,0.0,0.0,0.0,0.0
x_cont2515,0.0,0.0,0.0,0.0,0.0
x_cont2516,0.0,0.0,0.0,0.0,0.0
x_cont2517,0.0,0.0,0.0,0.0,0.0
x_cont2518,0.0,0.0,0.0,0.0,0.0
x_cont2519,0.0,0.0,0.0,0.0,0.0
x_cont2520,0.0,0.0,0.0,0.0,0.0
x_cont2521,0.0,0.0,0.0,0.0,0.0
x_cont2522,0.0,0.0,0.0,0.0,0.0
x_cont2523,0.0,0.0,0.0,0.0,0.0
x_cont2524,0.0,0.0,0.0,0.0,0.0
x_cont2525,0.0,0.0,0.0,0.0,0.0
x_cont2526,0.0,0.0,0.0,0.0,0.0
x_cont2527,0.0,0.0,0.0,0.0,0.0
x_cont2528,0.0,0.0,0.0,0.0,0.0
x_cont2529,0.0,0.0,0.0,0.0,0.0
x_cont2530,0.0,0.0,0.0,0.0,0.0
x_cont2531,0.0,0.0,0.0,0.0,0.0
x_cont2532,0.0,0.0,0.0,0.0,0.0
x_cont2533,0.0,0.0,0.0,0.0,0.0
x_cont2534,0.0,0.0,0.0,0.0,0.0
x_cont2535,0.0,0.0,0.0,0.0,0.0
x_cont2536,0.0,0.0,0.0,0.0,0.0
x_cont2537,0.0,0.0,0.0,0.0,0.0
x_cont2538,0.0,0.0,0.0,0.0,0.0
x_cont2539,0.0,0.0,0.0,0.0,0.0
x_cont2540,0.0,0.0,0.0,0.0,0.0
x_cont2541,0.0,0.0,0.0,0.0,0.0
x_cont2542,0.0,0.0,0.0,0.0,0.0
x_cont2543,0.0,0.0,0.0,0.0,0.0
x_cont2544,0.0,0.0,0.0,0.0,0.0
x_cont2545,0.0,0.0,0.0,0.0,0.0
x_cont2546,0.0,0.0,0.0,0.0,0.0
x_cont2547,0.0,0.0,0.0,0.0,0.0
x_cont2548,0.0,0.0,0.0,0.0,0.0
x_cont2549,0.0,0.0,0.0,0.0,0.0
x_cont2550,0.0,0.0,0.0,0.0,0.0
x_cont2551,0.0,0.0,0.0,0.0,0.0
x_cont2552,0.0,0.0,0.0,0.0,0.0
x_cont2553,0.0,0.0,0.0,0.0,0.0
x_cont2554,0.0,0.0,0.0,0.0,0.0
x_cont2555,0.0,0.0,0.0,0.0,0.0
x_cont2556,0.0,0.0,0.0,0.0,0.0
x_cont2557,0.0,0.0,0.0,0.0,0.0
x_cont2558,0.0,0.0,0.0,0.0,0.0
x_cont2559,0.0,0.0,0.0,0.0,0.0
x_cont2560,0.0,0.0,0.0,0.0,0.0
x_cont2561,0.0,0.0,0.0,0.0,0.0
x_cont2562,0.0,0.0,0.0,0.0,0.0
x_cont2563,0.0,0.0,0.0,0.0,0.0
x_cont2564,0.0,0.0,0.0,0.0,0.0
x_cont2565,0.0,0.0,0.0,0.0,0.0
x_cont2566,0.0,0.0,0.0,0.0,0.0
x_cont2567,0.0,0.0,0.0,0.0,0.0
x_cont2568,0.0,0.0,0.0,0.0,0.0
x_cont2569,0.0,0.0,0.0,0.0,0.0
x_cont2570,0.0,0.0,0.0,0.0,0.0
x_cont2571,0.0,0.0,0.0,0.0,0.0
x_cont2572,0.0,0.0,0.0,0.0,0.0
x_cont2573,0.0,0.0,0.0,0.0,0.0
x_cont2574,0.0,0.0,0.0,0.0,0.0
x_cont2575,0.0,0.0,0.0,0.0,0.0
x_cont2576,0.0,0.0,0.0,0.0,0.0
x_cont2577,0.0,0.0,0.0,0.0,0.0
x_cont2578,0.0,0.0,0.0,0.0,0.0
x_cont2579,0.0,0.0,0.0,0.0,0.0
x_cont2580,0.0,0.0,0.0,0.0,0.0
x_cont2581,0.0,0.0,0.0,0.0,0.0
x_cont2582,0.0,0.0,0.0,0.0,0.0
x_cont2583,0.0,0.0,0.0,0.0,0.0
x_cont2584,0.0,0.0,0.0,0.0,0.0
x_cont2585,0.0,0.0,0.0,0.0,0.0
x_cont2586,0.0,0.0,0.0,0.0,0.0
x_cont2587,0.0,0.0,0.0,0.0,0.0
x_cont2588,0.0,0.0,0.0,0.0,0.0
x_cont2589,0.0,0.0,0.0,0.0,0.0
x_cont2590,0.0,0.0,0.0,0.0,0.0
x_cont2591,0.0,0.0,0.0,0.0,0.0
x_cont2592,0.0,0.0,0.0,0.0,0.0
x_cont2593,0.0,0.0,0.0,0.0,0.0
x_cont2594,0.0,0.0,0.0,0.0,0.0
x_cont2595,0.0,0.0,0.0,0.0,0.0
x_cont2596,0.0,0.0,0.0,0.0,0.0
x_cont2597,0.0,0.0,0.0,0.0,0.0
x_cont2598,0.0,0.0,0.0,0.0,0.0
x_cont2599,0.0,0.0,0.0,0.0,0.0
x_cont2600,0.0,0.0,0.0,0.0,0.0
x_cont2601,0.0,0.0,0.0,0.0,0.0
x_cont2602,0.0,0.0,0.0,0.0,0.0
x_cont2603,0.0,0.0,0.0,0.0,0.0
x_cont2604,0.0,0.0,0.0,0.0,0.0
x_cont2605,0.0,0.0,0.0,0.0,0.0
x_cont2606,0.0,0.0,0.0,0.0,0.0
x_cont2607,0.0,0.0,0.0,0.0,0.0
x_cont2608,0.0,0.0,0.0,0.0,0.0
x_cont2609,0.0,0.0,0.0,0.0,0.0
x_cont2610,0.0,0.0,0.0,0.0,0.0
x_cont2611,0.0,0.0,0.0,0.0,0.0
x_cont2612,0.0,0.0,0.0,0.0,0.0
x_cont2613,0.0,0.0,0.0,0.0,0.0
x_cont2614,0.0,0.0,0.0,0.0,0.0
x_cont2615,0.0,0.0,0.0,0.0,0.0
x_cont2616,0.0,0.0,0.0,0.0,0.0
x_cont2617,0.0,0.0,0.0,0.0,0.0
x_cont2618,0.0,0.0,0.0,0.0,0.0
x_cont2619,0.0,0.0,0.0,0.0,0.0
x_cont2620,0.0,0.0,0.0,0.0,0.0
