donor_id,x_cont1,x_cont2,x_cont3,x_cont4,x_cont5,x_cont6,x_cont7,x_cont8,x_cont9,x_cont10,x_cont11,x_cont12,x_cont13,x_cont14,x_cont15,x_cont16,x_cont17,x_cont18,x_cont19,x_cont20,x_cont21,x_cont22,x_cont23,x_cont24,x_cont25,x_cont26,x_cont27,x_cont28,x_cont29,x_cont30,x_cont31,x_cont32,x_cont33,x_cont34,x_cont35,x_cont36,x_cont37,x_cont38,x_cont39,x_cont40,x_cont41,x_cont42,x_cont43,x_cont44,x_cont45,x_cont46,x_cont47,x_cont48,x_cont49,x_cont50,x_cont51,x_cont52,x_cont53,x_cont54,x_cont55,x_cont56,x_cont57,x_cont58,x_cont59,x_cont60,x_cont61,x_cont62,x_cont63,x_cont64,x_cont65,x_cont66,x_cont67,x_cont68,x_cont69,x_cont70,x_cont71,x_cont72,x_cont73,x_cont74,x_cont75,x_cont76,x_cont77,x_cont78,x_cont79,x_cont80,x_cont81,x_cont82,x_cont83,x_cont84,x_cont85,x_cont86,x_cont87,x_cont88,x_cont89,x_cont90,x_cont91,C(cat0)[1],C(cat0)[2],C(cat0)[3],C(cat1)[T.2],C(cat1)[T.3],C(cat2)[T.2],C(cat2)[T.3],x_bin1,x_bin2,CT1,CT2,CT3,CT4,CT5
S021,0.008453041,0.10936277,0.48894548,-0.93295145,0.37896234,0.12512708,-0.7283119,-0.9266978,-0.2244416,0.42017028,0.8006312,2.1152625,0.1993374,-0.14849842,-0.26930103,2.0001853,-0.71389306,-0.23623826,-0.1705947,0.573015,1.3322736,-1.2277212,0.9208806,0.27040744,0.16221404,-0.22819574,1.2058958,1.0119212,-0.35878238,0.6687324,-0.52922237,-1.6125358,-0.28535905,-0.473789,-1.1352804,-0.12757882,1.2490427,-2.4781165,-1.0050749,0.00096523593,0.55148256,1.4842987,0.2039382,-1.1213756,0.9540014,3.0797822,-0.85437405,-0.2425628,-0.9076417,1.8726459,1.8497422,-2.1440601,-0.006923347,-0.70557976,1.3280951,-0.15240782,-1.3759025,-1.2498449,0.97240216,1.2015172,-0.25593114,0.33971396,-1.0139067,0.013558724,-0.021560937,0.3056468,-0.5390917,0.84755695,0.39900926,-1.2763491,1.5040499,-0.68416417,0.75098157,1.7440163,-0.68199414,-0.6726078,-1.4932982,0.74646086,-0.22321598,-0.6933306,0.8374671,-2.7491972,0.6276883,-1.2096565,-1.0801187,1.2113707,-0.3656297,-0.29181007,-0.41043627,-0.66216373,-0.85348415,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,68,50,9,22,3
S022,0.8111267,-0.21717091,0.9092663,-0.9573729,-0.07381107,-0.9541498,-0.31724086,-1.0365322,0.46490395,1.1965066,-0.13961208,-1.0455229,0.959513,2.1117923,-0.46146315,0.5691379,-0.46925873,-0.58156455,-1.4905475,-0.8158959,0.46334812,-0.2994529,0.21364307,-0.94803315,0.41484618,0.7791418,-0.3820479,0.21124393,-1.3423053,1.6565137,-0.04178133,-0.14987804,-2.311857,-2.6902196,-0.07682445,0.4719322,-2.0699925,0.7482349,0.082434826,-1.2555164,-0.79134583,-0.1771901,-0.37173265,0.56166464,0.042778347,-2.0387626,-1.6531006,1.3126793,0.010192235,1.1341819,-0.1004485,0.4244137,0.8824491,-0.55583787,0.19081242,0.39976233,-0.22645661,-0.8260096,0.4192714,1.0739452,1.2375845,0.6430458,1.0374594,0.8718491,0.6861987,-0.24985208,-1.0320107,-0.1804158,-0.39994577,-0.08853845,0.7640443,0.876506,1.1803397,-1.0064316,-0.94212776,0.24737802,-1.5611056,0.8491943,-2.3792536,-0.011329647,0.8197488,1.1861244,-0.5487276,-1.0159009,0.20811623,-1.7929772,0.13413502,-0.08938843,1.0744574,0.53666496,-1.2207456,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,45,7,0,0,0
S023,-0.19516833,-0.12910376,-1.9679981,-2.1861508,0.13554026,0.2752269,-2.2429202,-0.752029,0.24722175,0.63877857,1.5390054,-1.3430158,-0.60779375,-0.32822108,-0.32889044,0.9401609,0.138775,-0.5386739,1.0366228,0.329386,-2.0385356,0.894474,0.7768391,-1.2820301,-0.985898,0.9407161,0.9151388,-0.89063704,-0.7303338,0.645109,0.8311793,-0.08044609,-0.39229548,-1.7554266,2.1784484,-0.6734611,-0.3196546,1.5490104,-0.10130729,-1.3003881,0.15464973,-0.26001465,-1.3809135,1.4192551,0.055429906,-1.0262617,-0.07226859,0.8808753,0.807439,-0.23382191,-0.36575827,-0.5408311,0.99656755,-1.4850528,0.14490107,-0.17333202,1.2536849,-1.102866,1.6024907,0.6442431,0.57902557,0.27595744,1.2804713,0.6806772,0.10341675,-0.4006498,-1.0260637,1.3232268,-0.74940246,-1.3289359,-0.006324942,0.6192983,-0.11166556,-0.4402026,0.10648086,0.40377793,-0.4677565,-0.66846985,-0.8427379,0.93358296,0.66036826,-0.9281382,1.8733782,-0.65504974,-1.2753365,-1.1540098,2.0943937,-0.6374179,-0.19324036,-0.0419316,-1.1570044,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0,3,99,33,44
S024,-0.06114796,-1.0054548,-0.683916,-0.43865412,-0.8852518,-1.3521689,-0.027523618,1.0170182,-0.016510354,-0.07823627,-1.2633386,-1.6241562,0.14272739,-1.0180925,-0.3121108,1.9213201,0.7438046,-1.3299208,-0.6433822,-0.16933507,1.1729069,1.1895097,-0.78958964,1.3012322,0.4022945,-0.072242744,0.61097306,-0.280788,0.15287717,0.58615106,-0.5874819,-0.15583134,0.39255434,0.25712958,1.0913687,-0.39640194,0.18427645,0.54501873,-0.96478504,0.81189954,-1.3573635,1.8980271,0.69001603,0.32725975,1.2315108,0.5866875,-0.42768604,-1.8301641,-0.38749447,-0.2549286,-1.0248487,0.79788345,0.20999433,-1.7118397,-0.1932666,0.10834139,-1.8231479,0.1552705,0.34137276,0.26618537,-0.7000823,1.771961,-0.59326005,-1.0134418,0.23040119,0.5041721,0.39945012,0.3519253,-0.2321653,-1.9664307,1.4398248,0.4468213,-0.52428263,-1.867806,0.43982852,1.5407043,1.2729051,-0.88506615,-0.07935706,0.49645016,0.7731187,-1.6061603,-0.4500183,-1.0344012,-1.1209179,-0.50398785,0.20355317,-0.12164098,-0.31255314,-0.36876732,-0.6510676,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3,25,18,2,10
S025,-0.82410306,1.4270389,0.2038207,0.091551684,-0.53758764,-0.17862104,-0.28164288,0.15103093,-0.10918853,0.73821485,-0.1280518,0.06009085,0.4278296,0.5928058,-0.113502406,-0.055199564,0.67022794,0.47796145,-0.704484,1.1135741,-1.3765986,0.04888527,0.5175701,-0.43886405,0.64017457,-0.4164459,-1.2217886,0.124669984,0.11326763,0.2823082,-0.2866111,0.022351637,-2.39035,-1.0227865,0.091165036,0.6215142,1.297505,0.48340696,-1.0108974,0.6730478,-0.6857129,0.29472584,-0.08467179,0.5895617,0.8121775,0.57659614,0.16407335,-1.0740408,-0.98778313,1.838921,0.12927459,-0.10309838,0.5212579,1.1510223,0.060484357,2.025542,1.0122405,1.3075812,-2.1981719,1.8580706,0.9933954,1.0961798,-0.56641847,0.80431163,0.5181366,1.5557672,0.8204934,0.7274014,-0.24292038,-0.091825485,0.44758302,1.5983621,0.022455303,-0.13297652,-0.584222,0.49588752,-0.7704394,1.4273273,0.014846013,-0.6208322,-1.0507153,-0.49705043,0.77086824,2.4148743,1.9001145,0.35109127,-0.89450455,-0.37964088,0.5076225,-0.08695522,0.15908405,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,184,2
S026,-2.0652466,-1.9625932,-0.34178594,0.9963954,-2.4180734,1.1234841,0.6142111,-0.42477286,0.69063413,-0.05637814,0.9127607,-1.5009363,0.057293303,-1.2233131,-2.026493,1.1110735,-0.16387326,0.73731637,-0.9320014,0.008287509,0.5504065,-0.022492023,-1.5178677,-1.8966374,-0.26662633,0.69717354,0.08163683,0.6409512,2.3293984,-2.3607042,1.2837774,0.39795154,-2.9906876,-1.7860154,-0.20802347,0.45411038,-0.41554105,1.5636706,2.4202082,0.89380753,-0.8158359,0.5159291,-0.116419286,-1.2174892,-0.19676588,-0.359311,-1.0442674,-0.6908927,0.68899417,-0.16232863,0.9078538,-0.65601254,0.4633125,0.9639694,1.6162728,0.6063888,-1.6637814,-0.75398004,0.09881076,-0.52880794,0.9723848,-1.6727983,-0.70459324,-0.035249457,-1.8137919,-0.9526087,0.43282825,-2.3264043,-1.7979802,0.6937916,0.069429815,-0.58729583,-0.33988005,0.5270025,-0.46308663,0.81718844,-0.28220847,0.7201421,1.6721835,-0.7006802,-2.1610222,-0.61214846,1.9303823,1.5707268,0.64228743,0.21233054,0.77991444,0.7305497,0.89712197,-0.20983958,0.508554,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0,0,155,0,9
S027,1.2017313,1.1909655,-0.5324312,-0.5361274,-0.43570924,0.15998515,-0.42924723,0.40362826,0.6246488,-0.2613043,-0.019879239,0.94288385,2.1759672,0.24648063,-1.611344,-0.57110924,1.7757193,-0.83797854,-0.64850384,-1.2306714,-0.60519165,-0.7518373,1.5361071,-0.3861397,0.33398157,-0.31569162,0.40340963,-0.44186068,-1.3105252,2.614063,-0.3210657,0.32039544,0.12936628,1.137554,-0.936919,0.5949369,-0.11821687,-0.9866356,0.5834393,-0.040763874,1.2107983,0.04589323,-1.8316864,0.13330129,-0.21602714,0.43146566,-0.787868,1.0415617,0.6993212,1.8363925,-0.99863636,-0.9223656,0.83145434,-0.31516156,0.2446322,0.2999066,-1.5886406,0.015326696,-0.843012,-1.0658448,-0.55357647,0.1850918,-1.2085214,0.43519816,-3.3430364,1.5689145,1.0569547,0.74196863,0.95650077,1.3534635,0.73125076,2.454994,-1.6819694,1.2205042,0.83652604,-0.77579486,0.4570695,-0.6449476,-0.3584374,-1.383326,0.22811218,-1.130032,1.5860313,0.57868946,-1.0759325,0.04901887,-0.81759435,-0.3685876,-1.3146541,-0.5058144,-1.2915286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,23,0,37,6
S028,-1.2346953,-0.83338493,-0.7896535,0.4161684,-0.7776936,1.3650949,0.74322337,-0.9651132,1.9500406,-0.90500605,1.1226301,-0.94212234,-0.9141172,0.12913968,0.18735664,-0.76857877,-0.56777036,0.37203693,0.90999705,-0.7878289,-0.69097984,0.16641097,0.6835221,0.43736666,1.1692232,-0.94128716,1.4070125,0.65318376,-0.86047715,0.13618343,0.8070845,0.56949645,-0.19555765,-0.11428796,1.9183679,1.8326077,1.1430267,-0.558067,0.45195735,-0.81316125,-0.6369195,0.64606607,-0.8685928,-0.79967594,-0.48424476,-0.64481527,0.10192011,0.81566113,1.9545801,-1.1397821,1.2303098,-0.07881142,-0.09783024,-0.27214396,2.100448,-0.08598298,2.7092083,0.2019263,-0.86355025,-1.9276665,-0.48372036,-1.4906131,1.3726791,2.25115,1.6519647,1.106469,-1.1388537,-0.19231799,-0.05972104,0.9496737,-2.4670975,2.1171212,-0.02728747,-0.07177786,1.0714941,0.4740396,-0.16103293,1.3457961,-0.17139411,-1.2359916,1.1618537,0.21808732,-1.3706837,1.0568173,0.65905374,0.03721287,0.66082656,-1.3111033,-0.82267064,0.2732811,-1.7590995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,62,0,8
S029,1.0382118,-1.2829018,-0.31757173,-0.6824092,-0.3917199,-0.94059044,-0.10611279,-0.78465044,-1.2628201,-1.4013002,-1.5969499,1.6865853,0.27882072,1.093656,-0.81600255,1.7062801,1.1432908,-2.655103,1.263273,-2.0308886,0.974146,-1.5668033,2.2132964,0.5027533,-1.2633185,-0.4239033,0.6781938,-1.7338334,-0.20219232,-0.5117111,0.759426,-0.10152481,0.618848,0.7742943,0.43950346,-1.2374096,-0.4200849,-0.098119035,0.03905104,1.2032392,0.6101419,-1.0190399,0.1947675,-0.17619169,2.049316,0.8280093,0.79709655,-1.4504272,-0.7959383,0.59801674,-0.64960814,-1.2274325,-0.6831506,-0.24767481,1.1856381,0.1839012,-1.0125853,-1.3104014,0.10696917,1.7040161,2.3217733,-1.0645447,0.33579284,1.7894441,1.0652171,0.2816611,0.42030954,0.28973314,0.97279406,1.7307197,1.8912607,-0.58817774,-0.5551218,-0.6617571,-0.090434045,0.31300008,1.3962637,-0.19058229,-0.41434202,0.7985739,0.43382984,0.29455087,-1.4225881,1.2223238,-0.6246954,1.6832687,0.70823455,0.99207956,-1.1618347,0.3724168,0.46025458,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,54,91,3,0,4
S030,-0.10496013,0.14573753,1.771258,1.018628,0.7918487,-1.4118735,-0.8854021,1.1702613,-0.2627855,-0.09607272,0.2647081,0.29758567,0.42295492,0.86867774,0.36603278,-0.96064204,0.2227982,0.2300197,-0.49631542,-0.610796,-1.567519,1.2070167,-0.9803694,0.28318626,-0.95576566,1.2561625,2.009952,-2.0416665,-0.39727673,0.8110536,0.0916086,-0.5962447,-1.1404709,-1.4250104,0.03388073,-0.70103824,0.44370627,0.79406,-2.13424,0.29271987,1.1184293,-0.34540695,0.12330756,-0.29314262,0.6826352,0.39025125,-0.6347858,1.5579834,2.2418227,-2.1397886,1.177909,0.0666214,0.8270015,-0.21466684,-0.71664554,0.27144468,-0.15451686,1.1546391,-1.2719363,0.78816646,0.7071837,0.35363832,0.5231016,-0.040349912,0.5575507,-2.5940566,-0.56063616,1.8188878,1.0956751,1.0174501,0.87846166,0.5694821,-1.0829661,0.20811565,-1.0822543,0.7867129,-1.8746456,-2.9881852,1.2382901,-0.5582307,-0.8888709,1.9999505,0.5989377,-0.96279967,1.0579526,-0.40198955,-0.35211813,-0.12085111,-0.42449227,-1.4360693,-0.84807163,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,59,4,1,0,3
S031,1.5192378,0.6905853,-0.08446693,0.03028901,0.40450427,0.8585327,-0.34247455,-0.31135246,-0.33696178,0.23726879,-0.34789574,0.0720482,0.11188539,-0.83556634,1.6510214,0.343239,-0.12480887,-1.2530711,-0.905757,-1.4736354,-0.9975207,0.010559946,0.1585505,0.2531217,-0.8522774,-0.27812827,0.28200406,-0.3049714,2.2227309,-0.19605844,0.11390967,1.4241942,-1.0211021,1.082117,-0.56652683,-0.92176145,0.51404685,-0.31226432,0.11952129,-1.2860427,0.4077243,-0.2248166,-0.22078617,0.01906563,0.9860762,2.5816996,-0.7647507,-1.8505629,-2.2406561,-0.50310826,-0.9376917,-0.21613577,2.833622,-0.51980907,-0.0925941,1.6667678,-1.6762393,-0.15343021,0.48883602,-0.4166833,-0.7287876,-0.18026498,0.27405247,-1.4411505,-0.12668031,-0.1802944,0.8139925,-0.4780236,1.3988043,-1.556474,-1.3534566,-1.8754361,-2.0316823,0.009560031,1.7930704,-0.17904994,1.5343736,-0.101495735,-0.3017349,0.00022100088,0.35520834,0.039154075,-1.7803156,1.0088975,0.4939876,1.9399158,-1.5356501,-1.2678622,-0.4858895,-1.400672,1.0469159,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,83,63,0,4,10
S032,0.22742137,1.617894,-0.89753294,-0.9256793,-0.004110758,1.3381603,1.5066862,0.31103167,1.1126721,0.6088812,-1.4957457,-0.88596994,0.84577435,0.3244104,-1.7775782,-1.2360487,0.7291777,-0.58369195,-0.9659057,0.52629465,0.8811095,-1.4101123,0.4348852,-0.5664163,-0.4941991,-1.4091254,0.5428382,0.16566302,1.1128979,1.2988755,-0.037595626,-0.78206676,-0.9006878,0.0710439,0.94022185,0.032414008,-0.7324343,-0.86680007,-0.87959725,1.4264737,0.2894367,0.99226326,-0.31579325,-0.121905886,0.22228974,0.1735268,1.3858016,-0.023505667,-0.12324215,-0.2771361,-0.91966987,-1.0888822,-1.2941883,-0.53876597,-0.9084621,0.72141945,0.5895386,-0.05221377,1.8802001,-0.9851565,0.5742551,1.182498,-1.242067,-1.4973199,0.18491003,-0.059636183,1.569922,0.56203854,0.34235996,0.8710078,-1.2853954,1.982993,-0.17763515,0.6153068,0.6904171,1.540448,-0.8756949,-0.14694336,-0.12332122,0.017832993,-1.5303468,1.3231136,0.23045795,0.53761506,-1.2508092,-0.04727344,-0.20866774,0.26752415,0.6932319,-1.4918519,-0.8683074,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0,18,1,80,1
S033,-0.9824696,0.15188596,0.24439393,0.03719098,1.1232935,0.30796593,1.9476199,0.46213806,-0.46236944,-0.45379347,-1.5700021,-1.298469,0.07859633,0.40591347,-0.44675598,-0.4243803,0.4396032,-2.0509207,-0.129066,0.26483884,2.4543478,0.09626449,-0.70613784,-0.25243345,0.60885054,-2.9150887,-0.21512814,-0.056129448,0.33418122,-1.0598034,0.74234205,0.5193386,-0.12247619,1.5039297,1.0512449,0.9809959,0.12879421,-1.1755607,0.09224022,-0.34630737,0.928438,0.5120909,-1.813034,0.73128414,1.7518865,0.7260672,-0.13728774,-0.671232,-1.1959696,-0.5533508,0.44577646,0.36256942,1.2534236,-0.49213952,-1.1567004,-0.20171519,0.73142076,-0.64924914,1.0451183,1.7637223,0.32088163,-0.60027105,-0.034065176,-0.16907799,1.1057365,-0.84025055,-0.12792142,-0.38396874,-0.70359486,1.4379718,0.41414887,2.3366852,-0.4053888,-0.72064734,0.65867746,0.05883681,0.025121875,0.16147007,0.5019177,-0.77173173,1.0084583,0.12130062,-0.7068547,0.63764006,0.5546719,0.40100753,1.2093902,-1.5485181,0.6752483,-0.48733872,-1.8497393,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,32,20,21
S034,-0.40075976,1.7574073,-1.0522636,1.0830365,-0.4486161,0.009334079,0.9919959,0.70147187,1.7756175,-1.8911777,-0.5223145,-1.1807582,-0.4515593,-0.45639881,-0.8282216,-0.83953846,-0.7044848,-2.0101926,1.3262376,1.556225,0.48305702,-0.09330879,-0.32746524,0.1748753,-1.3230382,0.50955135,0.698344,-0.20095192,-1.0982713,-0.76884145,1.0762639,0.08384557,1.8023137,2.2107725,-0.46335313,1.0195978,0.30334502,-0.46328893,1.2055817,-1.2335775,2.093559,-1.8755901,0.42122984,0.10952164,-1.2977188,0.24577443,-0.26783484,1.584981,-1.1305741,-1.1652284,0.12429353,-2.1454227,0.9892561,-2.0125062,-0.37080655,-0.023704164,1.4950109,0.20016348,-0.025598362,-0.29572797,-0.086904146,-1.6267895,-0.29368952,0.33077464,-1.0518252,0.2021024,-0.98544943,-0.070254914,-0.35464865,-1.4630128,1.008406,0.0040898677,0.586052,0.24831204,0.7096141,-0.6571658,2.2160625,1.461964,0.6604764,-0.7308864,-0.20286831,0.9475692,-0.5178647,0.49835494,1.2111225,-0.05452442,1.0988688,-1.36561,1.9995042,-0.501783,-0.9687925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,30,122,11
S035,1.4739612,0.52504295,-1.3586628,1.1444786,0.62047535,0.116490684,0.9810036,0.9280936,-0.5965403,-1.6999425,0.046434727,-0.17450936,1.2886635,1.9827311,-0.3344956,-0.017987205,-1.0964876,-0.595911,1.0601323,-0.20626613,0.9290309,-0.12010139,0.4264356,-0.015819777,0.8236996,-0.67794424,1.4376987,0.36692905,-1.4992089,-0.5088009,-1.34211,1.1275921,-0.20955837,0.29619122,-0.9139746,0.046240803,0.21311061,-0.113101654,0.2525448,-0.6483926,-0.77537227,0.57527924,0.1686543,-0.85211486,-0.45559013,-0.8339345,-0.4012274,0.43853503,1.9266611,0.05554289,-0.743888,-1.9534537,0.8594653,0.09411404,-0.17321423,-1.9703339,-0.35864392,1.0772504,-1.3300078,0.8404443,0.006309073,0.7753829,0.61320484,-0.76175374,-0.34099954,-0.18046658,-0.38580483,-1.3699735,-0.25772747,0.12886043,0.68052834,-0.4999431,-1.1008836,1.427304,0.172779,-1.3045901,0.16202326,0.51908904,-0.26485246,0.5425596,-0.4163876,-0.4136304,0.38174427,0.14541325,-0.30496153,-0.07947344,0.02963566,-1.2523377,0.4585342,0.35438854,-1.7179831,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,8,141,0,2,6
S036,0.541745,-0.30077988,-0.60829216,1.0121571,-0.19683109,0.39915887,-0.25514588,0.42570373,-1.0325336,0.08859624,1.6930662,0.4630843,1.0424919,0.40378702,2.57302,-0.5630353,0.9625533,0.71229774,1.2315528,0.347843,-0.51335555,-0.12867327,0.6975263,0.031123815,0.7390466,-0.6648443,-0.38077348,1.5514016,-0.673457,0.3832526,-1.3719482,0.87581486,0.13326551,0.324449,0.14223246,-0.8503285,-1.7921348,0.67897266,0.5747527,1.4840821,-0.42369446,0.5160825,1.2891692,-0.4659235,-1.1755935,-1.6706556,-1.0770887,0.83752173,-0.6618936,-1.2678771,0.9433829,-0.5983966,0.58560544,-1.2312213,-1.1349962,0.66293865,0.3696186,0.27822694,-1.0011077,0.11371827,-0.28666145,0.8609386,-0.4542355,-0.51720524,2.2918122,-0.1573355,0.9029439,-0.31360343,-1.9815531,0.5092624,-0.90948695,-2.3558996,0.7096531,0.22599646,0.5900291,0.08391301,-1.367209,0.22825995,-0.38762644,-0.7035772,1.0724975,-1.8909295,0.100198336,-1.128823,-0.47090083,-1.9498502,-0.50549865,-1.9272087,-2.049228,1.8936913,0.17414176,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,7,55,6,2,15
S037,-1.0067363,0.49839953,1.0382204,3.2356932,2.1916413,1.3306265,1.0433743,0.08093001,-0.36396068,1.0460114,1.2350339,2.021274,1.218598,0.8821948,1.6389548,-1.0390316,0.88207966,-0.08089597,-1.4075797,0.935536,-0.74278957,-0.8820157,-1.0392948,0.60996777,0.18216634,-0.7722412,-1.0150534,-0.8310882,-0.8241203,-1.0617068,-0.17788926,-0.016650418,0.34904498,-0.61843383,0.08416465,-0.39452502,0.42219135,-0.14368479,0.83792555,-0.32907462,-2.1065469,0.35329163,-0.6555107,-0.6659074,-1.9103154,-0.40007156,-0.30444294,1.7063648,0.5720655,0.54327106,-0.25348687,0.08749283,-0.549299,0.79801446,0.26001588,0.8620947,1.6923503,-0.45283705,-0.82342565,-0.67030704,-1.2317504,-1.379312,-0.08557921,0.8998661,0.6511361,0.056071527,-0.75169855,0.5058649,0.12310388,0.5080677,-0.56633496,-1.3564335,-0.0032427318,1.247193,0.5842877,-0.8511872,1.953292,-0.003090015,-0.8453185,0.2029994,0.77819985,-0.10110693,1.2308724,-0.5465483,0.25350544,-0.546918,-0.02311122,-0.7467214,-0.18769117,0.86625063,0.5933318,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16,0,41,88,23
S038,1.7247388,-1.1999772,-0.039116405,0.8014171,-1.673752,0.832968,1.0301622,0.10698784,0.651682,0.55479896,-0.10619874,0.59849644,1.3694172,0.36924532,1.2446883,-1.6937566,-1.04555,-0.72376096,0.24119125,0.21896526,-1.5465494,0.3626386,-0.15753907,0.03184815,1.2073,-2.2041848,0.26661706,0.46130407,1.9985915,-0.25670052,0.37779382,-0.49858162,-1.6107038,-0.4693861,1.3155301,-0.5398968,-0.39663994,1.3902799,-0.75824666,-0.061782986,-2.3930004,2.0089781,-0.6230188,-0.058840852,-1.5403862,0.5675321,-0.29074124,-0.52727336,0.74206,-0.70480084,0.43992937,-0.8874106,-0.002929893,0.44819936,0.2983941,0.31430846,0.606355,1.1267774,1.3562838,0.74756867,-1.4617374,-0.3894048,0.45084307,-0.17260383,0.45627412,-0.62319374,1.0115728,-0.13522021,-1.5926553,1.2817342,-1.5947886,0.4351231,-1.2531089,1.4179214,0.17630626,-0.015918111,0.7432334,0.39437422,-0.082347766,1.0728958,1.1491251,0.74013036,1.0266008,1.5216004,-0.66872984,-1.0036587,-0.13255213,0.4320689,0.08865339,-1.7423669,-0.7096699,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,14,40,0,0,0
S039,1.5020744,-0.6586066,0.71953356,0.50200486,0.008936274,-0.4429483,-0.71192116,-0.3218254,0.64325225,-0.337897,0.14914802,-0.028379923,1.4011047,2.6739345,0.6537806,-1.2837623,-1.5549059,1.286473,0.6749118,-0.59860355,1.4415277,0.21123469,0.094107345,-2.0184324,-0.8917104,-0.42588508,0.6744568,2.1251392,-0.6537732,0.5808709,-0.53999394,-0.84940416,-1.6687261,0.20806767,1.9346406,-0.61270624,-2.1779776,-0.6056877,-0.9498798,-0.9102821,-0.4328535,1.3402449,-1.8980211,0.26971856,0.47400942,-1.2064911,1.2158982,-0.15339997,-1.6363493,0.03781562,-1.6138977,1.3959677,1.5383029,-0.40692404,1.3191751,-0.9531771,0.7368585,-0.76419127,0.5313616,-0.22541255,0.9143616,-0.86635894,-1.7012485,0.32531178,0.1829739,-0.62928,-0.90030736,1.1530652,1.3362107,0.28092828,0.38328362,-0.49417666,1.132449,0.07316305,2.546116,0.37733948,-0.5140721,0.07633855,1.5669405,-0.25951153,2.3594985,0.5418953,1.320206,-0.16300163,-0.7189069,-1.2044451,0.32002783,-2.1961303,0.10483532,0.10991728,-0.51534355,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,36,62,0,0,1
S040,-0.82642215,1.7271446,0.3662274,-1.0352336,0.1301431,-0.397179,0.7065532,-0.98830247,-1.0539968,-1.2095062,-0.68511206,0.8543548,-0.5374607,0.042467836,0.23842035,-0.9243219,-1.890064,0.057816703,-0.8775629,-1.9562777,-0.88735193,0.022295604,0.84336066,-0.45374137,0.6602703,-0.7626319,1.8563932,1.6911356,-0.26010436,0.14998093,-0.67713946,1.2819122,-0.42333117,-1.147531,-0.22865014,0.8329731,-0.27327135,-0.8017407,1.2087909,0.67225945,0.90873235,-0.14768986,-0.15843928,-0.25589556,-0.074745916,0.017431898,0.598743,0.87437797,-0.3082508,-0.52307236,0.612501,0.5043262,-0.3037853,0.22266722,-1.2613165,0.5639564,1.2902468,0.47301286,-1.7314374,1.0781636,-0.79488003,-0.39488176,-0.15681721,0.03689982,0.67993265,1.0390061,-0.17376272,-1.5360739,0.13101082,-0.9557627,-1.1448199,-1.1852393,-1.122078,-0.040143013,-1.5646942,1.8108528,0.17221451,0.28938654,0.8725677,0.31755698,2.2518797,0.76469743,0.37928322,0.0999464,-1.7049283,0.4616245,1.3886878,0.13970082,-0.9408971,0.4638046,0.8151353,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0,0,10,189,0
S041,0.40495655,0.0493755,0.0575953,0.43127924,0.16313152,0.8513961,-1.5050031,-3.27824,-1.8109361,0.9454936,0.028387751,-0.11107373,-0.8944574,-0.1174744,1.4040402,-1.1200575,0.73089606,0.60328823,0.5827311,-1.7052095,0.42091453,0.27507368,0.122973286,-0.3366144,1.2966305,-0.44337186,-0.0001516538,0.8141678,-1.9670779,-0.53785455,-0.4258303,-0.31309798,-1.0508947,0.3318359,0.330984,-0.2648052,-0.4502895,-0.10452087,-0.18616454,1.1164201,-0.11578186,-1.4316373,0.12279718,-0.633151,0.38956368,-0.8428327,-2.9350004,-0.177098,-0.38797003,1.7763654,0.9352042,-0.10928579,-0.55566263,0.0442774,1.5564615,-0.6545458,0.39370242,-0.14646679,0.5801686,-0.28815925,-0.19848141,-0.66399044,0.50661045,1.04477,0.8525144,-1.2939802,1.0611321,-1.7730291,0.9919585,-0.35824662,-0.9990472,-1.6066562,-0.012284709,-0.44317502,-0.28907585,0.2715988,-0.7296724,0.42041823,0.42163986,-0.08105733,-0.55019575,0.57817054,0.4176406,-0.058030754,-0.18960369,0.34755722,-1.4802377,0.19572759,-0.5062485,-0.2856184,-1.1445302,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,15,48,0,13,3
